src_ip,dst_ip,src_port,dst_port,packet_size,protocol_type,timestamp
203.0.113.7,10.0.0.1,36029,80,124,UDP,2.7449963990284267
203.0.113.7,10.0.0.1,27230,80,97,UDP,2.745096399028427
203.0.113.4,10.0.0.1,50942,80,35,UDP,2.7464699795927556
203.0.113.4,10.0.0.1,25329,80,92,UDP,2.7472118078710506
203.0.113.4,10.0.0.1,20202,80,53,UDP,2.748298346720087
203.0.113.7,10.0.0.1,56599,80,118,UDP,2.7486948211608655
203.0.113.9,10.0.0.1,23887,80,103,UDP,2.7502534051759793
203.0.113.1,10.0.0.1,62825,80,125,UDP,2.751222588948344
203.0.113.5,10.0.0.1,29002,80,87,UDP,2.752603317205101
203.0.113.4,10.0.0.1,37749,80,128,UDP,2.754052474008369
203.0.113.1,10.0.0.1,28499,80,37,UDP,2.755254139423096
203.0.113.3,10.0.0.1,53889,80,55,UDP,2.7561822370619278
203.0.113.4,10.0.0.1,2271,80,43,UDP,2.7572700529436394
203.0.113.6,10.0.0.1,5282,80,106,UDP,2.75804565096526
203.0.113.6,10.0.0.1,51520,80,78,UDP,2.75969835600828
203.0.113.9,10.0.0.1,56163,80,79,UDP,2.7606326361366578
203.0.113.5,10.0.0.1,40753,80,115,UDP,2.7620909137967655
203.0.113.8,10.0.0.1,30702,80,36,UDP,2.763094793288233
203.0.113.2,10.0.0.1,44770,80,86,UDP,2.7638922601943032
203.0.113.4,10.0.0.1,22711,80,52,UDP,2.764785808044519
203.0.113.2,10.0.0.1,7345,80,113,UDP,2.765563007891857
203.0.113.8,10.0.0.1,44859,80,115,UDP,2.766036516104789
203.0.113.6,10.0.0.1,58960,80,57,UDP,2.766957856249693
203.0.113.5,10.0.0.1,30002,80,96,UDP,2.767675824153519
203.0.113.2,10.0.0.1,24218,80,111,UDP,2.768447906265247
203.0.113.4,10.0.0.1,26929,80,118,UDP,2.769528455286655
203.0.113.6,10.0.0.1,27242,80,118,UDP,2.770754274314122
203.0.113.5,10.0.0.1,27515,80,41,UDP,2.772107412166518
203.0.113.9,10.0.0.1,17088,80,47,UDP,2.773638995751128
203.0.113.6,10.0.0.1,56631,80,46,UDP,2.7749181934295586
203.0.113.7,10.0.0.1,41753,80,99,UDP,2.77573949359742
203.0.113.2,10.0.0.1,10571,80,50,UDP,2.7766569129529564
203.0.113.1,10.0.0.1,12067,80,54,UDP,2.7774991222093584
203.0.113.5,10.0.0.1,45767,80,96,UDP,2.778926712093841
203.0.113.1,10.0.0.1,28893,80,76,UDP,2.779752253566704
203.0.113.7,10.0.0.1,56756,80,119,UDP,2.781508350505828
203.0.113.8,10.0.0.1,41084,80,109,UDP,2.782329077250502
203.0.113.2,10.0.0.1,5297,80,118,UDP,2.783432698886487
203.0.113.4,10.0.0.1,17923,80,79,UDP,2.784701725975603
203.0.113.1,10.0.0.1,31964,80,81,UDP,2.7859555943422727
203.0.113.1,10.0.0.1,11696,80,43,UDP,2.786728763568646
203.0.113.5,10.0.0.1,28439,80,79,UDP,2.7886585429117456
203.0.113.5,10.0.0.1,9192,80,89,UDP,2.7897935706375874
203.0.113.9,10.0.0.1,7367,80,81,UDP,2.790982099340216
203.0.113.1,10.0.0.1,36827,80,59,UDP,2.7929197500576173
203.0.113.6,10.0.0.1,33662,80,126,UDP,2.7941349494138037
203.0.113.1,10.0.0.1,4019,80,118,UDP,2.795322194076533
203.0.113.4,10.0.0.1,8720,80,55,UDP,2.797310617515608
203.0.113.7,10.0.0.1,18979,80,55,UDP,2.798205239890399
203.0.113.5,10.0.0.1,56243,80,55,UDP,2.7993230448351873
203.0.113.1,10.0.0.1,3113,80,53,UDP,2.8004539352963347
203.0.113.7,10.0.0.1,32049,80,87,UDP,2.801406558020661
203.0.113.9,10.0.0.1,7645,80,101,UDP,2.8020468956150952
203.0.113.8,10.0.0.1,1943,80,76,UDP,2.802974171321023
203.0.113.2,10.0.0.1,62731,80,52,UDP,2.8033815890492413
203.0.113.5,10.0.0.1,55628,80,99,UDP,2.8041292768348574
203.0.113.4,10.0.0.1,33727,80,100,UDP,2.8053830570655895
203.0.113.9,10.0.0.1,19706,80,101,UDP,2.8065553534681724
203.0.113.2,10.0.0.1,58585,80,61,UDP,2.8081724089125557
203.0.113.7,10.0.0.1,2761,80,83,UDP,2.80998433375026
203.0.113.9,10.0.0.1,40619,80,72,UDP,2.810448207742834
203.0.113.4,10.0.0.1,62649,80,48,UDP,2.8114592673719643
203.0.113.3,10.0.0.1,23780,80,74,UDP,2.812515290650594
203.0.113.1,10.0.0.1,31072,80,60,UDP,2.8130123755698224
203.0.113.1,10.0.0.1,16374,80,97,UDP,2.8138095881092613
203.0.113.1,10.0.0.1,35683,80,119,UDP,2.8153574252180844
203.0.113.5,10.0.0.1,27902,80,75,UDP,2.816346813248526
203.0.113.4,10.0.0.1,47367,80,82,UDP,2.817416236427657
203.0.113.3,10.0.0.1,22066,80,37,UDP,2.8181622352359432
203.0.113.8,10.0.0.1,26287,80,123,UDP,2.8193485352942034
203.0.113.6,10.0.0.1,12279,80,118,UDP,2.8205521134555527
203.0.113.2,10.0.0.1,30846,80,101,UDP,2.8214452659108566
203.0.113.4,10.0.0.1,28370,80,79,UDP,2.8227709734443036
203.0.113.4,10.0.0.1,13987,80,74,UDP,2.823350635994125
203.0.113.8,10.0.0.1,47033,80,61,UDP,2.824562421438999
203.0.113.3,10.0.0.1,46894,80,87,UDP,2.8254258729312856
203.0.113.8,10.0.0.1,50429,80,80,UDP,2.82677093740543
203.0.113.6,10.0.0.1,20899,80,37,UDP,2.827232128119982
203.0.113.9,10.0.0.1,47491,80,113,UDP,2.8274142555014916
203.0.113.8,10.0.0.1,62945,80,61,UDP,2.828386484366249
203.0.113.4,10.0.0.1,36384,80,92,UDP,2.829468092708477
203.0.113.6,10.0.0.1,29710,80,89,UDP,2.8307575303964296
203.0.113.8,10.0.0.1,48088,80,102,UDP,2.8318899002747555
203.0.113.4,10.0.0.1,10081,80,128,UDP,2.8330582377729803
203.0.113.8,10.0.0.1,65277,80,71,UDP,2.8336456866886977
203.0.113.4,10.0.0.1,59570,80,80,UDP,2.8346168616967717
203.0.113.7,10.0.0.1,13127,80,115,UDP,2.8350809023434684
203.0.113.3,10.0.0.1,30948,80,84,UDP,2.836269903151782
203.0.113.8,10.0.0.1,4986,80,78,UDP,2.8375708021737838
203.0.113.1,10.0.0.1,55947,80,68,UDP,2.8386851703291724
203.0.113.1,10.0.0.1,57162,80,78,UDP,2.8397720063148544
203.0.113.1,10.0.0.1,33504,80,116,UDP,2.8403897105684095
203.0.113.8,10.0.0.1,48857,80,114,UDP,2.8418898236185623
203.0.113.8,10.0.0.1,12867,80,108,UDP,2.84320617963056
203.0.113.8,10.0.0.1,38936,80,32,UDP,2.844767556354777
203.0.113.7,10.0.0.1,27007,80,119,UDP,2.845534298127263
203.0.113.9,10.0.0.1,12134,80,68,UDP,2.8460566226591246
203.0.113.1,10.0.0.1,15358,80,127,UDP,2.846630992452316
203.0.113.8,10.0.0.1,61443,80,82,UDP,2.8475883046522563
203.0.113.1,10.0.0.1,7060,80,39,UDP,2.848378135277985
203.0.113.6,10.0.0.1,40702,80,78,UDP,2.8492479426899084
203.0.113.2,10.0.0.1,53848,80,41,UDP,2.84983197820178
203.0.113.2,10.0.0.1,64349,80,33,UDP,2.8514988299789903
203.0.113.3,10.0.0.1,54239,80,122,UDP,2.8522750736621485
203.0.113.8,10.0.0.1,16163,80,46,UDP,2.852854687270802
203.0.113.7,10.0.0.1,48811,80,72,UDP,2.854983750420778
203.0.113.9,10.0.0.1,1987,80,88,UDP,2.8563049402004244
203.0.113.9,10.0.0.1,23760,80,98,UDP,2.8572279226721795
203.0.113.4,10.0.0.1,42079,80,65,UDP,2.858254235601663
203.0.113.1,10.0.0.1,44357,80,125,UDP,2.8591380966316517
203.0.113.1,10.0.0.1,42014,80,74,UDP,2.8602529674277672
203.0.113.3,10.0.0.1,40264,80,80,UDP,2.8613598479806135
203.0.113.2,10.0.0.1,47239,80,49,UDP,2.861979456277583
203.0.113.9,10.0.0.1,30377,80,101,UDP,2.8629563509335045
203.0.113.1,10.0.0.1,46297,80,127,UDP,2.865339012090102
203.0.113.2,10.0.0.1,60723,80,106,UDP,2.867974530105478
203.0.113.1,10.0.0.1,55121,80,87,UDP,2.8682728033259557
203.0.113.4,10.0.0.1,52592,80,45,UDP,2.8698113291512604
203.0.113.7,10.0.0.1,61160,80,117,UDP,2.870263680653328
203.0.113.1,10.0.0.1,28317,80,103,UDP,2.871636957573609
203.0.113.6,10.0.0.1,20500,80,45,UDP,2.8730014077504884
203.0.113.5,10.0.0.1,64220,80,44,UDP,2.874738464318329
203.0.113.3,10.0.0.1,22206,80,111,UDP,2.8760445829528902
203.0.113.1,10.0.0.1,26458,80,108,UDP,2.8770343152979634
203.0.113.9,10.0.0.1,53012,80,37,UDP,2.8785020685324967
203.0.113.1,10.0.0.1,36750,80,84,UDP,2.879787118515658
203.0.113.4,10.0.0.1,3369,80,108,UDP,2.881167674408356
203.0.113.8,10.0.0.1,54396,80,63,UDP,2.8813226465769906
203.0.113.5,10.0.0.1,42697,80,57,UDP,2.881878320034335
203.0.113.3,10.0.0.1,12159,80,107,UDP,2.8824517990322014
203.0.113.4,10.0.0.1,51070,80,108,UDP,2.8832013650585324
203.0.113.1,10.0.0.1,4108,80,51,UDP,2.8834813920938585
203.0.113.4,10.0.0.1,24236,80,104,UDP,2.8842824129599136
203.0.113.9,10.0.0.1,12007,80,103,UDP,2.8847517793733624
203.0.113.6,10.0.0.1,48262,80,80,UDP,2.88560451162165
203.0.113.6,10.0.0.1,58564,80,63,UDP,2.8876596150781757
203.0.113.8,10.0.0.1,21785,80,120,UDP,2.8890897519259866
203.0.113.2,10.0.0.1,46779,80,79,UDP,2.8903512064407946
203.0.113.7,10.0.0.1,60471,80,62,UDP,2.891418749174825
203.0.113.2,10.0.0.1,16135,80,38,UDP,2.8925188579717007
203.0.113.3,10.0.0.1,61226,80,39,UDP,2.8937965948611812
203.0.113.5,10.0.0.1,4018,80,74,UDP,2.893958914238524
203.0.113.9,10.0.0.1,40119,80,84,UDP,2.8947946062481043
203.0.113.1,10.0.0.1,8925,80,47,UDP,2.8963647200731475
203.0.113.1,10.0.0.1,56128,80,108,UDP,2.8975352180185014
203.0.113.1,10.0.0.1,7939,80,114,UDP,2.8981623791191136
203.0.113.3,10.0.0.1,13679,80,123,UDP,2.8994627259195527
203.0.113.2,10.0.0.1,54436,80,82,UDP,2.900377253456358
203.0.113.5,10.0.0.1,62075,80,126,UDP,2.9011805457759205
203.0.113.6,10.0.0.1,60739,80,50,UDP,2.90293292512526
203.0.113.4,10.0.0.1,48212,80,47,UDP,2.9045104530856394
203.0.113.8,10.0.0.1,56681,80,119,UDP,2.905144726528801
203.0.113.2,10.0.0.1,57481,80,93,UDP,2.9062730597990716
203.0.113.4,10.0.0.1,16943,80,53,UDP,2.9073642143308875
203.0.113.2,10.0.0.1,56823,80,50,UDP,2.9081844737074483
203.0.113.8,10.0.0.1,30639,80,60,UDP,2.9098019052070963
203.0.113.8,10.0.0.1,48558,80,96,UDP,2.911245338527282
203.0.113.6,10.0.0.1,12923,80,57,UDP,2.912258181749264
203.0.113.2,10.0.0.1,62206,80,111,UDP,2.913107132237138
203.0.113.5,10.0.0.1,50210,80,34,UDP,2.913808742384851
203.0.113.9,10.0.0.1,51866,80,35,UDP,2.9147702240149727
203.0.113.6,10.0.0.1,54092,80,94,UDP,2.9161444371083527
203.0.113.9,10.0.0.1,2810,80,126,UDP,2.916939547418757
203.0.113.8,10.0.0.1,36515,80,111,UDP,2.9177147097933536
203.0.113.4,10.0.0.1,6036,80,87,UDP,2.9189779957214377
203.0.113.6,10.0.0.1,44363,80,100,UDP,2.920652351152791
203.0.113.8,10.0.0.1,10722,80,120,UDP,2.92197137300313
203.0.113.5,10.0.0.1,52787,80,84,UDP,2.9221006227554143
203.0.113.7,10.0.0.1,45274,80,77,UDP,2.923104038332996
203.0.113.5,10.0.0.1,23947,80,78,UDP,2.924137426226442
203.0.113.8,10.0.0.1,11946,80,62,UDP,2.924932608201366
203.0.113.3,10.0.0.1,37910,80,55,UDP,2.9260932023656205
203.0.113.8,10.0.0.1,53668,80,61,UDP,2.9274216147617023
203.0.113.2,10.0.0.1,25164,80,93,UDP,2.9275216147617025
203.0.113.8,10.0.0.1,15657,80,124,UDP,2.9279109276119
203.0.113.7,10.0.0.1,59752,80,100,UDP,2.9281011119734583
203.0.113.6,10.0.0.1,11249,80,120,UDP,2.9293649950688363
203.0.113.3,10.0.0.1,54411,80,119,UDP,2.930335392737241
203.0.113.1,10.0.0.1,27529,80,128,UDP,2.931744808043047
203.0.113.4,10.0.0.1,33108,80,125,UDP,2.9333028024105525
203.0.113.5,10.0.0.1,48285,80,105,UDP,2.934889976539733
203.0.113.9,10.0.0.1,1047,80,118,UDP,2.9357923045774306
203.0.113.8,10.0.0.1,33953,80,77,UDP,2.936634605595344
203.0.113.3,10.0.0.1,55704,80,79,UDP,2.9372680256128274
203.0.113.8,10.0.0.1,33589,80,68,UDP,2.9376491934300843
203.0.113.1,10.0.0.1,36688,80,63,UDP,2.9387480471711136
203.0.113.8,10.0.0.1,56240,80,72,UDP,2.9403620864393045
203.0.113.3,10.0.0.1,38363,80,120,UDP,2.941960869537821
203.0.113.2,10.0.0.1,54147,80,117,UDP,2.943293589050181
203.0.113.8,10.0.0.1,2417,80,54,UDP,2.9443187975198777
203.0.113.9,10.0.0.1,53884,80,83,UDP,2.9458892278991082
203.0.113.7,10.0.0.1,51736,80,124,UDP,2.9471133327361585
203.0.113.7,10.0.0.1,52882,80,88,UDP,2.9483146875904334
203.0.113.7,10.0.0.1,11383,80,115,UDP,2.9496925167939856
203.0.113.6,10.0.0.1,11748,80,123,UDP,2.9506938079584426
203.0.113.1,10.0.0.1,26662,80,126,UDP,2.9509013045871124
203.0.113.5,10.0.0.1,57109,80,118,UDP,2.9522557217642844
203.0.113.8,10.0.0.1,28783,80,81,UDP,2.953467084630899
203.0.113.8,10.0.0.1,44496,80,69,UDP,2.95460360437228
203.0.113.7,10.0.0.1,21061,80,85,UDP,2.95470360437228
203.0.113.6,10.0.0.1,32850,80,71,UDP,2.9562006972229686
203.0.113.5,10.0.0.1,26123,80,94,UDP,2.957023387478673
203.0.113.1,10.0.0.1,39495,80,93,UDP,2.9583661687838205
203.0.113.1,10.0.0.1,7124,80,71,UDP,2.959441799609745
203.0.113.5,10.0.0.1,51475,80,94,UDP,2.9611375508861015
203.0.113.5,10.0.0.1,22158,80,46,UDP,2.9624175616617614
203.0.113.8,10.0.0.1,33205,80,127,UDP,2.9625175616617616
203.0.113.3,10.0.0.1,56265,80,91,UDP,2.963674291484936
203.0.113.8,10.0.0.1,20114,80,105,UDP,2.9642232723751434
203.0.113.7,10.0.0.1,35625,80,126,UDP,2.9652253401471294
203.0.113.7,10.0.0.1,45962,80,97,UDP,2.9665254101823266
203.0.113.9,10.0.0.1,13268,80,55,UDP,2.966625410182327
203.0.113.5,10.0.0.1,58011,80,65,UDP,2.9673939653519974
203.0.113.5,10.0.0.1,34111,80,33,UDP,2.9676261432403956
203.0.113.9,10.0.0.1,38206,80,90,UDP,2.968806477514187
203.0.113.7,10.0.0.1,30912,80,79,UDP,2.9700099515477842
203.0.113.9,10.0.0.1,37963,80,84,UDP,2.97124764326066
203.0.113.7,10.0.0.1,61295,80,102,UDP,2.972450761599198
203.0.113.3,10.0.0.1,28861,80,43,UDP,2.9731051123512544
203.0.113.5,10.0.0.1,19423,80,48,UDP,2.974383280926654
203.0.113.9,10.0.0.1,23602,80,49,UDP,2.9755522153023004
203.0.113.4,10.0.0.1,5753,80,98,UDP,2.976797536983816
203.0.113.4,10.0.0.1,59830,80,48,UDP,2.9781155735094713
203.0.113.9,10.0.0.1,18203,80,49,UDP,2.978458951903259
203.0.113.7,10.0.0.1,63523,80,35,UDP,2.9796696308417703
203.0.113.4,10.0.0.1,41624,80,117,UDP,2.980035226545864
203.0.113.5,10.0.0.1,54638,80,89,UDP,2.9803907080299905
203.0.113.7,10.0.0.1,54585,80,111,UDP,2.9808560659953183
203.0.113.9,10.0.0.1,17767,80,78,UDP,2.981954423134346
203.0.113.7,10.0.0.1,47487,80,41,UDP,2.9830553293155804
203.0.113.1,10.0.0.1,34398,80,79,UDP,2.98465646349715
203.0.113.7,10.0.0.1,46110,80,64,UDP,2.9861095633727603
203.0.113.8,10.0.0.1,61410,80,113,UDP,2.9865960225477286
203.0.113.4,10.0.0.1,2857,80,40,UDP,2.98745777199537
203.0.113.4,10.0.0.1,9044,80,97,UDP,2.988528391479577
203.0.113.2,10.0.0.1,47182,80,65,UDP,2.9896896750859967
203.0.113.7,10.0.0.1,13884,80,75,UDP,2.9899578239109235
203.0.113.1,10.0.0.1,1334,80,47,UDP,2.9906555052249373
203.0.113.5,10.0.0.1,45922,80,127,UDP,2.9921784236759406
203.0.113.7,10.0.0.1,20707,80,117,UDP,2.9932863972953987
203.0.113.8,10.0.0.1,11429,80,102,UDP,2.9941612344114317
203.0.113.4,10.0.0.1,52083,80,120,UDP,2.9949758483410616
203.0.113.2,10.0.0.1,6272,80,62,UDP,2.996145739134885
203.0.113.3,10.0.0.1,55221,80,33,UDP,2.997231464961288
203.0.113.4,10.0.0.1,1559,80,85,UDP,2.9982364940331823
203.0.113.5,10.0.0.1,40159,80,84,UDP,2.9996764686448896
203.0.113.1,10.0.0.1,5883,80,111,UDP,3.0008731702664146
203.0.113.2,10.0.0.1,19819,80,109,UDP,3.0018901386904835
203.0.113.9,10.0.0.1,26948,80,62,UDP,3.0025501201593436
203.0.113.8,10.0.0.1,52915,80,103,UDP,3.0033658112201236
203.0.113.3,10.0.0.1,29640,80,48,UDP,3.0048046271921636
203.0.113.9,10.0.0.1,5623,80,114,UDP,3.004944034746099
203.0.113.5,10.0.0.1,9779,80,36,UDP,3.00644782588612
203.0.113.3,10.0.0.1,47220,80,98,UDP,3.0075806558563474
203.0.113.6,10.0.0.1,49655,80,82,UDP,3.0090542188509892
203.0.113.1,10.0.0.1,50113,80,98,UDP,3.010743858616029
203.0.113.5,10.0.0.1,13223,80,54,UDP,3.012444408829755
203.0.113.7,10.0.0.1,56635,80,32,UDP,3.0133330078627596
203.0.113.3,10.0.0.1,20165,80,40,UDP,3.01473682823771
203.0.113.1,10.0.0.1,26569,80,116,UDP,3.015910141210983
203.0.113.5,10.0.0.1,10509,80,117,UDP,3.017181107911453
203.0.113.7,10.0.0.1,30341,80,82,UDP,3.0174003464339094
203.0.113.2,10.0.0.1,17237,80,98,UDP,3.018317354366118
203.0.113.1,10.0.0.1,31488,80,63,UDP,3.018417354366118
203.0.113.9,10.0.0.1,19164,80,109,UDP,3.0196112945571834
203.0.113.4,10.0.0.1,53832,80,115,UDP,3.0212837923347777
203.0.113.9,10.0.0.1,15042,80,34,UDP,3.0220632470189
203.0.113.4,10.0.0.1,21363,80,62,UDP,3.0226458818702064
203.0.113.4,10.0.0.1,50711,80,59,UDP,3.023312458841102
203.0.113.5,10.0.0.1,64869,80,108,UDP,3.023744045040645
203.0.113.8,10.0.0.1,49076,80,121,UDP,3.0242364742420977
203.0.113.6,10.0.0.1,6638,80,60,UDP,3.0253153762511538
203.0.113.9,10.0.0.1,54972,80,34,UDP,3.025415376251154
203.0.113.1,10.0.0.1,22282,80,60,UDP,3.025539959091631
203.0.113.6,10.0.0.1,48885,80,61,UDP,3.026163802480614
203.0.113.6,10.0.0.1,57836,80,105,UDP,3.0274496878737787
203.0.113.7,10.0.0.1,42018,80,67,UDP,3.028730574622546
203.0.113.1,10.0.0.1,22437,80,37,UDP,3.0299861687290925
203.0.113.4,10.0.0.1,18114,80,71,UDP,3.0306798152749503
203.0.113.1,10.0.0.1,48663,80,93,UDP,3.031719220089654
203.0.113.8,10.0.0.1,32166,80,104,UDP,3.0327923802296928
203.0.113.1,10.0.0.1,30663,80,60,UDP,3.0336511179179233
203.0.113.3,10.0.0.1,61379,80,63,UDP,3.0345251655715764
203.0.113.8,10.0.0.1,13671,80,113,UDP,3.0358193659418777
203.0.113.3,10.0.0.1,14479,80,56,UDP,3.0369348103250497
203.0.113.4,10.0.0.1,7153,80,95,UDP,3.0375934227347727
203.0.113.1,10.0.0.1,59603,80,38,UDP,3.0385951668372706
203.0.113.9,10.0.0.1,61578,80,110,UDP,3.0403619805693842
203.0.113.3,10.0.0.1,64394,80,38,UDP,3.04156168134583
203.0.113.6,10.0.0.1,30607,80,53,UDP,3.0429126690452635
203.0.113.3,10.0.0.1,9978,80,79,UDP,3.0439167016716593
203.0.113.9,10.0.0.1,27880,80,51,UDP,3.0449913815838685
203.0.113.8,10.0.0.1,44740,80,76,UDP,3.045878356148447
203.0.113.6,10.0.0.1,14794,80,59,UDP,3.0466264174037514
203.0.113.9,10.0.0.1,56567,80,126,UDP,3.0476646515798884
203.0.113.7,10.0.0.1,41457,80,87,UDP,3.0477646515798886
203.0.113.2,10.0.0.1,35319,80,121,UDP,3.0486568958416544
203.0.113.4,10.0.0.1,4743,80,85,UDP,3.049800272194738
203.0.113.8,10.0.0.1,14763,80,51,UDP,3.0511044892778427
203.0.113.8,10.0.0.1,13611,80,65,UDP,3.051778353498982
203.0.113.6,10.0.0.1,1685,80,109,UDP,3.052471481018464
203.0.113.7,10.0.0.1,21544,80,89,UDP,3.053319072844718
203.0.113.4,10.0.0.1,47737,80,97,UDP,3.054376147229871
203.0.113.5,10.0.0.1,7318,80,56,UDP,3.055233410043628
203.0.113.8,10.0.0.1,61758,80,58,UDP,3.055333410043628
203.0.113.5,10.0.0.1,18887,80,65,UDP,3.0563641959333223
203.0.113.3,10.0.0.1,44340,80,71,UDP,3.0576447317706283
203.0.113.7,10.0.0.1,39743,80,84,UDP,3.0586759535424526
203.0.113.4,10.0.0.1,19333,80,61,UDP,3.0607272438572894
203.0.113.5,10.0.0.1,44088,80,46,UDP,3.0610818255557386
203.0.113.9,10.0.0.1,2679,80,46,UDP,3.0629488430293694
203.0.113.6,10.0.0.1,48046,80,55,UDP,3.064383843908871
203.0.113.1,10.0.0.1,46144,80,100,UDP,3.0651589441961904
203.0.113.8,10.0.0.1,44035,80,91,UDP,3.066144994536776
203.0.113.2,10.0.0.1,43108,80,78,UDP,3.0670247603153786
203.0.113.5,10.0.0.1,9462,80,39,UDP,3.067124760315379
203.0.113.6,10.0.0.1,42370,80,87,UDP,3.0684124184500328
203.0.113.2,10.0.0.1,9717,80,95,UDP,3.069348547231176
203.0.113.7,10.0.0.1,21432,80,113,UDP,3.070288174711935
203.0.113.5,10.0.0.1,54207,80,110,UDP,3.07138910924766
203.0.113.4,10.0.0.1,58349,80,95,UDP,3.072285381073392
203.0.113.7,10.0.0.1,18432,80,57,UDP,3.0743987618066253
203.0.113.7,10.0.0.1,65395,80,107,UDP,3.0749838326178187
203.0.113.9,10.0.0.1,31712,80,119,UDP,3.0765032477647645
203.0.113.3,10.0.0.1,48345,80,128,UDP,3.077426042749788
203.0.113.6,10.0.0.1,31896,80,86,UDP,3.078902908631017
203.0.113.5,10.0.0.1,26369,80,71,UDP,3.079971802419817
203.0.113.4,10.0.0.1,34263,80,120,UDP,3.080635826324428
203.0.113.5,10.0.0.1,52567,80,113,UDP,3.0818610396774133
203.0.113.5,10.0.0.1,47654,80,68,UDP,3.0828111715250346
203.0.113.1,10.0.0.1,64116,80,89,UDP,3.0844675737287583
203.0.113.2,10.0.0.1,55608,80,128,UDP,3.0860384815734263
203.0.113.8,10.0.0.1,33427,80,88,UDP,3.0871421795843763
203.0.113.8,10.0.0.1,29862,80,69,UDP,3.087626316242056
203.0.113.6,10.0.0.1,30480,80,78,UDP,3.0885003233508197
203.0.113.2,10.0.0.1,24019,80,78,UDP,3.089330313250167
203.0.113.6,10.0.0.1,55470,80,65,UDP,3.0897511853296056
203.0.113.8,10.0.0.1,29697,80,51,UDP,3.0908504627108413
203.0.113.7,10.0.0.1,13220,80,85,UDP,3.093056626938655
203.0.113.3,10.0.0.1,24151,80,58,UDP,3.0940914753457154
203.0.113.2,10.0.0.1,12580,80,91,UDP,3.095341090133515
203.0.113.2,10.0.0.1,42342,80,53,UDP,3.0961715177519853
203.0.113.6,10.0.0.1,55644,80,73,UDP,3.0970867824676156
203.0.113.5,10.0.0.1,46328,80,39,UDP,3.0979141187995927
203.0.113.5,10.0.0.1,15096,80,107,UDP,3.0988403555339454
203.0.113.6,10.0.0.1,55745,80,120,UDP,3.0996301717111168
203.0.113.8,10.0.0.1,39012,80,84,UDP,3.1002831851964894
203.0.113.1,10.0.0.1,10739,80,90,UDP,3.101888020512698
203.0.113.1,10.0.0.1,45562,80,39,UDP,3.102840818131445
203.0.113.3,10.0.0.1,39927,80,74,UDP,3.104269665356406
203.0.113.1,10.0.0.1,31472,80,41,UDP,3.1058753090183364
203.0.113.9,10.0.0.1,62955,80,76,UDP,3.1075464570073694
203.0.113.7,10.0.0.1,29694,80,53,UDP,3.108055986226504
203.0.113.9,10.0.0.1,47552,80,45,UDP,3.1089830994975487
203.0.113.1,10.0.0.1,62368,80,63,UDP,3.109800381390912
203.0.113.7,10.0.0.1,11323,80,34,UDP,3.1116388464097233
203.0.113.9,10.0.0.1,50967,80,95,UDP,3.1128466086002695
203.0.113.8,10.0.0.1,56223,80,59,UDP,3.1139676746092486
203.0.113.9,10.0.0.1,60422,80,124,UDP,3.114708856590004
203.0.113.8,10.0.0.1,59794,80,97,UDP,3.115081973237627
203.0.113.1,10.0.0.1,55429,80,95,UDP,3.115181973237627
203.0.113.5,10.0.0.1,39018,80,117,UDP,3.11596214575556
203.0.113.3,10.0.0.1,35219,80,57,UDP,3.116258507632425
203.0.113.3,10.0.0.1,32580,80,37,UDP,3.117062912732926
203.0.113.5,10.0.0.1,28140,80,126,UDP,3.118176862629258
203.0.113.4,10.0.0.1,46826,80,105,UDP,3.119743266741081
203.0.113.9,10.0.0.1,47881,80,116,UDP,3.1209958050347626
203.0.113.3,10.0.0.1,21708,80,53,UDP,3.121636962401333
203.0.113.9,10.0.0.1,17122,80,62,UDP,3.1218074267211176
203.0.113.8,10.0.0.1,58611,80,81,UDP,3.1233186288839954
203.0.113.5,10.0.0.1,62686,80,66,UDP,3.1251115803850857
203.0.113.8,10.0.0.1,42431,80,100,UDP,3.1257807344806445
203.0.113.4,10.0.0.1,16568,80,74,UDP,3.126424609293672
203.0.113.2,10.0.0.1,23747,80,39,UDP,3.1273540575345167
203.0.113.8,10.0.0.1,30112,80,127,UDP,3.128179717643299
203.0.113.6,10.0.0.1,23173,80,105,UDP,3.1291249723122023
203.0.113.6,10.0.0.1,22117,80,80,UDP,3.1303511463016696
203.0.113.1,10.0.0.1,14271,80,41,UDP,3.1308790623446194
203.0.113.6,10.0.0.1,58255,80,84,UDP,3.132109054475779
203.0.113.8,10.0.0.1,38427,80,119,UDP,3.133513810872542
203.0.113.8,10.0.0.1,51972,80,62,UDP,3.134694541321659
203.0.113.8,10.0.0.1,30499,80,103,UDP,3.1359038054097934
203.0.113.8,10.0.0.1,30494,80,77,UDP,3.13699950133579
203.0.113.6,10.0.0.1,60322,80,97,UDP,3.1380069123737084
203.0.113.3,10.0.0.1,10505,80,60,UDP,3.1395204843626163
203.0.113.8,10.0.0.1,40512,80,118,UDP,3.1399603761578403
203.0.113.9,10.0.0.1,53511,80,49,UDP,3.140616255697587
203.0.113.7,10.0.0.1,42095,80,97,UDP,3.1415964134587875
203.0.113.5,10.0.0.1,37157,80,108,UDP,3.1418361645874477
203.0.113.6,10.0.0.1,48432,80,65,UDP,3.1429179233741644
203.0.113.6,10.0.0.1,55082,80,94,UDP,3.1440387701788954
203.0.113.4,10.0.0.1,42270,80,76,UDP,3.1448108055608315
